name,year,total_population,household_population,group_quarters,housing_units,households,geography
Edmonds,2013,39911.252732154506,39462.252732154506,449,18488.384669420495,17484.48940365752,City
Edmonds,2014,39911.38133181629,39511.38133610782,399.9999957084656,18503.417115595406,17498.017787660643,City
Edmonds,2015,40450.17552237101,40055.17551664897,395.0000057220459,18531.02075984651,17690.49546836674,City
Edmonds,2016,40857.43098359067,40462.430980729645,395.00000286102295,18566.024381438452,17811.589411409204,City
Edmonds,2017,41215.881806221485,40814.881802883625,401.00000333786016,18644.48124520012,17935.624528446333,City
Edmonds,2018,41780.77719917928,41381.77720156347,398.9999976158142,18712.626118464806,18032.276851930237,City
Edmonds,2019,42129.355262921534,41736.355266259394,392.9999966621399,18907.986753380006,18213.317965850605,City
Edmonds,2020,42800.0227241542,42361.0227241542,439,19281.593049768064,18469.49151354384,City
Edmonds,2021,42846.809338795894,42407.809338795894,439,19308.50057250747,18472.663163917612,City
Edmonds,2022,42926.803477722504,42488.803477722504,438,19350.505632383487,18495.433346090274,City
Enumclaw,2010,11103.724834415372,11011.724834415372,92,4859.103072332612,4585.34717030625,City
Enumclaw,2011,11134.746100082824,11047.746100082824,87,4881.103068696729,4602.115883715735,City
Enumclaw,2012,11088.315442464322,10982.315442464322,106,4880.161151036375,4583.450644561594,City
Enumclaw,2013,11081.735148765236,10975.735148765236,106,4873.165713927821,4572.4977195869415,City
Enumclaw,2014,11091.961971346138,10982.961971346138,109,4867.157961324646,4563.93550290755,City
Enumclaw,2015,11121.723427692546,11011.723427692546,110,4874.110717672756,4577.286236645478,City
Enumclaw,2016,11391.267433271623,11290.267433271623,101,4922.11046932007,4674.684553130374,City
Enumclaw,2017,11431.380667097346,11330.380667097346,101,4945.110461690675,4683.288299630278,City
Enumclaw,2018,11641.39712693966,11511.39712693966,130,5030.216559767191,4769.246660082218,City
Enumclaw,2019,12177.785300892756,12056.785300892756,121,5236.9123414724545,4977.646347362734,City
Enumclaw,2020,12556.990888177426,12467.990888177426,89,5371.329004329004,5083.469850885387,City
Enumclaw,2021,12845.001233121238,12784.001233121238,61,5499.32878859425,5194.46471859475,City
Enumclaw,2022,12925.134147806823,12865.134147806823,60,5559.392821242209,5219.741954400739,City
Everett,2010,103000.41945747801,98855.41945747801,4145,44603.73045454545,41306.78642228739,City
Everett,2011,103081.41386464353,98942.41386464353,4139,44650.730447392896,41349.23838752882,City
Everett,2012,103281.49039414257,99020.49039414257,4261,44867.73017490523,41519.38820637246,City
Everett,2013,104181.38217093777,99963.38217093777,4218,45083.729427245875,41768.04096941827,City
Everett,2014,104881.29359310622,100886.29359310622,3995,45278.71285836741,41971.078426807995,City
Everett,2015,105781.17178496951,102153.171752783,3628.000032186508,45386.712851095646,42564.74537106949,City
Everett,2016,108281.27095942647,104770.27096657903,3510.9999928474426,46133.72484602973,43610.57182606178,City
Everett,2017,109774.86004860817,106248.8599963945,3526.000052213669,46301.297706885816,44151.79539727469,City
Everett,2018,111178.5610504561,107396.5610080176,3782.000042438507,46489.01995147393,44453.48538821465,City
Everett,2019,111778.42809699947,108227.4280626672,3551.0000343322754,46875.93859748762,44811.4892598966,City
Everett,2020,110293.30435601163,108110.37052986464,2182.933826146991,47169.32195767196,44856.4747862291,City
Everett,2021,111955.51227360974,110209.74176196489,1745.7705116448494,48195.01846005694,45803.69018512509,City
Everett,2022,112880.69466052373,110813.85484377616,2066.839816747577,48625.01854616398,46143.34013945882,City
Federal Way,2010,89255.36693570972,88424.36693570972,831,35423.19257916201,33169.49316712273,City
Federal Way,2011,89319.51166647942,88471.51166647942,848,35447.19381132596,33172.295490447126,City
Federal Way,2012,89409.38919202176,88594.38919202177,815,35472.08640018568,33196.391289618245,City
Federal Way,2013,89669.70923284213,88880.70923284213,789,35535.08640256986,33289.519021650485,City
Federal Way,2014,90097.95495856654,89268.95495856654,829,35604.30235856421,33414.09076100965,City
Federal Way,2015,90707.6715259767,89881.6715259767,826,35730.30656918992,33598.51113131904,City
Federal Way,2016,93607.20689612775,92791.20689612775,816,36399.01739495735,34669.935679917,City
Federal Way,2017,96285.20132522372,95509.20132522372,776,36912.85008066179,35108.02397505801,City
Federal Way,2018,97348.791125384,96594.791125384,754,37048.812581803,35323.40379744796,City
Federal Way,2019,97748.35964829,97015.35964829,733,37220.677153934,35479.14434641429,City
Federal Way,2020,100697.59357876689,99583.59357876689,1114,37560.033546009035,36023.922159460824,City
Federal Way,2021,101364.87688940905,100099.87688940905,1265,37830.033627438424,36226.99434643045,City
Federal Way,2022,101465.08692002286,100200.08692002286,1265,37869.02956471673,36259.0041254294,City
Fife,2010,9306.62962962963,9220.62962962963,86,3951.222222222222,3690.703703703704,City
Fife,2011,9344.239930733487,9262.239930733487,82,3974.672251297368,3703.0997058771277,City
Fife,2012,9360.410343360018,9271.410343360018,89,3969.922961988383,3700.1729681580155,City
Fife,2013,9415.754681966922,9327.754681966922,88,3979.9229610347084,3713.3549705832093,City
Fife,2014,9525.885005752245,9444.885005752245,81,4009.1869392179783,3752.5790252177803,City
Fife,2015,9661.835043231646,9578.835043231646,83,4052.111060273316,3801.0033861818138,City
Fife,2016,10027.456299989311,9959.456299989311,68,4178.111094128754,3953.593426686746,City
Fife,2017,10218.441094513293,10139.441094513293,79,4179.111094128754,3982.4453544440094,City
Fife,2018,10210.032128930092,10132.032128930092,78,4173.8207508176565,3974.51677981019,City
Fife,2019,10251.503774046898,10173.503774046898,78,4175.8207508176565,3988.0027203857903,City
Fife,2020,11034.817324832866,11023.817324832866,11,4336,4139.999947607517,City
Fife,2021,11185.336972914243,11176.336972914243,9,4411.943008065224,4191.8577506730435,City
Fife,2022,11165.331483464492,11149.331483464492,16,4402.943012356758,4174.209302230885,City
Fircrest,2010,6539.962962962963,6506.962962962963,33,2859.962962962963,2717.962962962963,City
Fircrest,2011,6542.9021389616855,6509.9021389616855,33,2865.9629605787773,2720.9649549788896,City
Fircrest,2012,6568.0636289428785,6535.0636289428785,33,2870.9629615324516,2729.516954070992,City
Fircrest,2013,6583.1663034649355,6550.1663034649355,33,2874.9629614132423,2734.4661597255617,City
Fircrest,2014,6598.057815001518,6565.057815001518,33,2877.9629537838478,2740.345151402056,City
Fircrest,2015,6618.23401651697,6585.23401651697,33,2881.9629537838478,2746.508151654154,City
Fircrest,2016,6668.437814852154,6635.437814852154,33,2883.9629566448707,2762.911130581051,City
Fircrest,2017,6683.769017416018,6650.769017416018,33,2890.9629566448707,2770.676155719906,City
Fircrest,2018,6753.991995694736,6720.991995694736,33,2893.962966181614,2768.681932478867,City
Fircrest,2019,6766.930009799975,6733.930009799975,33,2896.9629585522193,2775.2306081502247,City
Fircrest,2020,7156.000052690506,7140.000052690506,15.999999999999996,2926,2831.999992966652,City
Fircrest,2021,7195.000043153763,7179.000043153763,15.999999999999996,2950.9999945163727,2850.0299787521362,City
Fircrest,2022,7214.999968290329,7198.999968290329,15.999999999999996,2962.000002145767,2859.029006898403,City
Gig Harbor,2010,7192.310256410256,7036.310256410256,156,3603.3153846153846,3332.046153846154,City
Gig Harbor,2011,7266.12147473861,7119.12147473861,147,3657.315391767942,3369.9471631673664,City
Gig Harbor,2012,7406.592735148699,7262.592735148699,144,3712.3137375923307,3432.245148597314,City
Gig Harbor,2013,7736.904738196348,7607.904738196348,129,3895.3136636905183,3595.076030796919,City
Gig Harbor,2014,8051.588394841169,7900.588394841169,151,4070.3136945657243,3732.4420240582563,City
Gig Harbor,2015,8623.407269619673,8450.407269619673,173,4345.818293783909,4004.9034073597345,City
Gig Harbor,2016,9135.127824341334,8957.127824341334,178,4531.247162857117,4226.888771237471,City
Gig Harbor,2017,9631.117302529628,9456.117302529628,175,4704.247131385864,4439.937815250494,City
Gig Harbor,2018,10378.498855347698,10187.498855347698,191,5057.549817432539,4741.838762703248,City
Gig Harbor,2019,10833.741404989161,10632.741404989161,201,5216.044398619489,4924.517571328313,City
Gig Harbor,2020,12029.000079393387,11666.000079393387,363,5642,5170.999993622303,City
Gig Harbor,2021,12199.99984741211,11835.99984741211,364,5732.9999995827675,5237.198986232281,City
Gig Harbor,2022,12540.000013947487,12179.000013947487,361,5916.000007152557,5378.443985044956,City
Gold Bar,2010,2135.227313566936,2135.227313566936,0,866.4375561545373,811.0242587601078,City
Gold Bar,2011,2120.2788807955926,2120.2788807955926,0,860.4918022556338,799.5248448736263,City
Gold Bar,2012,2120.5254980584896,2120.5254980584896,0,861.4858017368351,800.5122605219469,City
Gold Bar,2013,2140.182843237543,2140.182843237543,0,868.4216229437924,807.4450735728209,City
Gold Bar,2014,2145.635134076698,2145.635134076698,0,870.4206234931089,809.4458906306389,City
Gold Bar,2015,2176.813055574636,2176.813055574636,0,883.3125799794724,821.3442866877341,City
Gold Bar,2016,2187.8442117463987,2187.8442117463987,0,885.2946260440274,824.3203376936295,City
Gold Bar,2017,2189.6120947172526,2189.6120947172526,0,883.3394620144356,819.7979228910316,City
Gold Bar,2018,2240.961623828473,2240.961623828473,0,901.4774718353835,836.9126363101824,City
Gold Bar,2019,2217.0590828443583,2217.0590828443583,0,892.5550633753357,819.8334110374221,City
Gold Bar,2020,2402.9999895095825,2402.9999895095825,0,891.9999999999999,865.0000001192093,City
Gold Bar,2021,2420.000030040741,2420.000030040741,0,899.0000193715094,871.2929997444152,City
Gold Bar,2022,2289.999992311001,2289.999992311001,0,848.9999932646751,770.3320025205613,City
Granite Falls,2010,3362.158585858586,3357.158585858586,5,1344.2515151515152,1222.440404040404,City
Granite Falls,2011,3368.8637017493297,3363.8637017493297,5,1347.5301936945532,1223.798372594636,City
Granite Falls,2012,3378.806290154505,3373.806290154505,5,1350.5047014952909,1225.8596000725572,City
Granite Falls,2013,3383.7776622261663,3378.7776622261663,5,1351.5047012568725,1226.352094014606,City
Granite Falls,2014,3388.805020863119,3383.805020863119,5,1355.503625122104,1228.9500915646554,City
Granite Falls,2015,3388.9599933609816,3383.9599933609816,5,1357.503625122104,1229.9549774448078,City
Granite Falls,2016,3394.0586544205444,3389.0586544205444,5,1357.503625122104,1230.9476881570286,City
Granite Falls,2017,3483.9893992756356,3478.9893992756356,5,1364.5036174927095,1258.814384791586,City
Granite Falls,2018,3617.188405169381,3612.188405169381,5,1413.6534766591258,1302.5487869342169,City
Granite Falls,2019,3902.2357684559292,3897.2357684559292,5,1516.6534882224269,1394.413084191746,City
Granite Falls,2020,4449.999924898148,4390.999924898148,59,1594,1529.99996984005,City
Granite Falls,2021,4490.000013589859,4431.000013589859,59,1611.9999985694885,1542.9979974031448,City
Granite Falls,2022,4705.000051021576,4646.000051021576,59,1693.9999976158142,1607.0949780344965,City
Hunts Point,2010,391.8,391.8,0,180.20000000000002,150.2,City
Hunts Point,2011,387.75960960388187,387.75960960388187,0,177.2,145.6830017089844,City
Hunts Point,2012,387.76999053955086,387.76999053955086,0,178.2,145.68579654693607,City
Hunts Point,2013,392.7438056945802,392.7438056945802,0,178.2,146.17859592437745,City
Hunts Point,2014,402.76320571899413,402.76320571899413,0,180.2,151.40859832763667,City
Hunts Point,2015,407.7608104705811,407.7608104705811,0,182.20000000000002,153.408204460144,City
Hunts Point,2016,412.77400856018073,412.77400856018073,0,184.20000000000002,156.31820335388184,City
Hunts Point,2017,412.7842170715332,412.7842170715332,0,185.2,156.3209962844849,City
Hunts Point,2018,417.7704086303711,417.7704086303711,0,186.19999999999996,157.32040653228765,City
Hunts Point,2019,417.7589942932129,417.7589942932129,0,185.20000000000005,156.4354015350342,City
Hunts Point,2020,452.7049001752234,452.7049001752234,0,183.2613496932515,171.37403619567317,City
Hunts Point,2021,450.7236526325436,450.7236526325436,0,183.2613496932515,171.37403619567317,City
Hunts Point,2022,455.68485172716396,455.68485172716396,0,184.25521472392643,172.36776654179113,City
Index,2010,177.99999999999997,177.99999999999997,0,115.99999999999999,80,City
Index,2011,180.00000000000003,180.00000000000003,0,116.99999999999999,80.95000016689302,City
Index,2012,180.00000000000003,180.00000000000003,0,116.99999999999999,80.95000016689302,City
Index,2013,180.00000000000003,180.00000000000003,0,116.99999999999999,80.95000016689302,City
Index,2014,180.00000000000003,180.00000000000003,0,116.99999999999999,80.95000016689302,City
Index,2015,160.00000071525574,160.00000071525574,0,116.99999999999999,70.95100021362305,City
Index,2016,164.9999989271164,164.9999989271164,0,116.99999999999999,74.94999998807907,City
Index,2017,175.0000019073486,175.0000019073486,0,116.99999999999999,77.94600009918213,City
Index,2018,175.00000190734863,175.00000190734863,0,116.99999999999999,77.94600009918211,City
Index,2019,175.00000190734863,175.00000190734863,0,116.99999999999999,77.94600009918211,City
Index,2020,155,155,0,100,72.00000119209288,City
Index,2021,155,155,0,100,72.00000119209288,City
Index,2022,155,155,0,100,72.00000119209288,City
Issaquah,2010,30399.632588296066,29956.632588296066,443,13903.871462264151,12830.035997386978,City
Issaquah,2011,30655.715923744396,30145.715923744396,510,14007.871449866385,12899.133587178156,City
Issaquah,2012,31115.708912012342,30615.708912012342,500,14242.871422507853,13123.438907164104,City
Issaquah,2013,32095.688907795124,31583.688907795124,512,14673.871487238497,13568.156828580664,City
Issaquah,2014,32849.27592463257,32442.275928208855,406.9999964237213,14906.243322957032,13893.10570497638,City
Issaquah,2015,33292.93699981654,32979.93699385608,313.0000059604645,15073.243344414705,14118.261539694713,City
Issaquah,2016,34614.67514137131,34261.67513541084,353.0000059604645,15201.105845650822,14498.64734201563,City
Issaquah,2017,36120.16906253364,35755.169067063594,364.999995470047,16245.365864476353,15237.831182842321,City
Issaquah,2018,37230.73977940982,36832.73978107875,397.99999833106995,16699.437919637352,15694.600989330469,City
Issaquah,2019,37710.650330948294,37311.65033333248,398.9999976158142,16853.437966605812,15826.340813757553,City
Issaquah,2020,40013.69153877102,39485.69153877102,528,17290.198200051193,16431.520287400086,City
Issaquah,2021,40602.719394520915,40054.719394520915,548,17604.19946741944,16703.64210290855,City
Issaquah,2022,40912.90202059887,40375.90202059887,537,17836.199997756667,16855.70492492536,City
Kenmore,2010,20465.32457238454,20342.384080271902,122.94049211263992,8571.185526128422,7985.713783830069,City
Kenmore,2011,20785.41028470177,20522.46979258913,262.9404921126399,8691.18554997028,8048.721280450503,City
Kenmore,2012,21025.347071807828,20762.406579695187,262.9404921126399,8739.17693205171,8133.952122189711,City
Kenmore,2013,21175.229169760867,20995.288677648226,179.94049211263993,8789.178325172537,8178.8617930393,City
Kenmore,2014,21375.281695164296,21190.341203051656,184.94049211263993,8837.173842794302,8239.811563627853,City
Kenmore,2015,21505.521056083333,21319.580563970692,185.94049211263993,8874.17752417911,8281.047156476674,City
