parcel_id	land_use_type_id	description	name	x_coord_sp	y_coord_sp
144546	24	Single Family Residential	Renton	1299060	175969
144547	26	Vacant Developable	Renton	1299060	176356
144551	14	Multi-Family Residential	Renton	1299060	176178
144557	14	Multi-Family Residential	Renton	1299060	176051
144564	10	Industrial	Renton	1300700	180927
144568	14	Multi-Family Residential	Renton	1300570	176286
144572	20	Parking	Renton	1300670	180830
144597	18	Office	Renton	1300720	181054
144609	26	Vacant Developable	Renton	1300660	180734
144613	20	Parking	Renton	1300480	178847
144614	26	Vacant Developable	Renton	1300400	179564
144615	26	Vacant Developable	Renton	1300600	180969
144621	26	Vacant Developable	Renton	1300460	180433
144622	25	Transportation, Communication, Utilities	Renton	1300640	180168
144623	26	Vacant Developable	Renton	1300480	180625
144624	26	Vacant Developable	Renton	1300600	175880
144635	18	Office	Renton	1300180	177347
144637	17	No Land Use Code	Renton	1300550	180001
146442	15	Condo Residential	Seattle First Hill/Capitol Hill	1272750	228691
147280	15	Condo Residential	Seattle First Hill/Capitol Hill	1274950	230720
147290	30	Mixed Use	Seattle Downtown	1268080	226918
147575	28	Warehousing	Kent	1293790	144055
147576	26	Vacant Developable	Kent	1293790	143859
147577	26	Vacant Developable	Kent	1293950	143961
147578	20	Parking	Kent	1293940	143717
147579	28	Warehousing	Kent	1293940	143627
147580	24	Single Family Residential	Kent	1293940	143569
147581	3	Commercial	Kent	1294060	143566
147582	30	Mixed Use	Kent	1294070	143606
147583	3	Commercial	Kent	1294070	143654
147584	24	Single Family Residential	Kent	1294070	143708
147585	24	Single Family Residential	Kent	1294070	143753
147586	24	Single Family Residential	Kent	1294070	143786
147587	24	Single Family Residential	Kent	1294070	143815
147588	18	Office	Kent	1294070	143858
147589	18	Office	Kent	1294070	143903
147590	3	Commercial	Kent	1294070	144028
149667	20	Parking	Greater Downtown Kirkland	1302360	248793
149668	24	Single Family Residential	Greater Downtown Kirkland	1302770	248729
149669	24	Single Family Residential	Greater Downtown Kirkland	1302770	248784
149670	24	Single Family Residential	Greater Downtown Kirkland	1302770	248837
149671	14	Multi-Family Residential	Greater Downtown Kirkland	1302870	248820
149672	24	Single Family Residential	Greater Downtown Kirkland	1302860	248740
149673	24	Single Family Residential	Greater Downtown Kirkland	1303010	248717
149674	26	Vacant Developable	Greater Downtown Kirkland	1303010	248757
149675	17	No Land Use Code	Greater Downtown Kirkland	1303030	248817
149676	24	Single Family Residential	Greater Downtown Kirkland	1302990	248817
149677	14	Multi-Family Residential	Greater Downtown Kirkland	1303090	248815
149678	24	Single Family Residential	Greater Downtown Kirkland	1303100	248755
149679	24	Single Family Residential	Greater Downtown Kirkland	1303100	248715
149680	14	Multi-Family Residential	Greater Downtown Kirkland	1303520	248701
149681	24	Single Family Residential	Greater Downtown Kirkland	1303700	248699
149682	24	Single Family Residential	Greater Downtown Kirkland	1303700	248739
149683	24	Single Family Residential	Greater Downtown Kirkland	1303700	248779
149684	24	Single Family Residential	Greater Downtown Kirkland	1303700	248820
149685	24	Single Family Residential	Greater Downtown Kirkland	1303780	248800
149686	24	Single Family Residential	Greater Downtown Kirkland	1303830	248798
149687	24	Single Family Residential	Greater Downtown Kirkland	1303830	248718
149688	24	Single Family Residential	Greater Downtown Kirkland	1303770	248719
149689	24	Single Family Residential	Greater Downtown Kirkland	1303910	248715
149690	24	Single Family Residential	Greater Downtown Kirkland	1303890	248796
149691	24	Single Family Residential	Greater Downtown Kirkland	1303940	248795
149692	24	Single Family Residential	Greater Downtown Kirkland	1304030	248803
149693	24	Single Family Residential	Greater Downtown Kirkland	1304030	248748
149694	24	Single Family Residential	Greater Downtown Kirkland	1304020	248698
149695	17	No Land Use Code	Greater Downtown Kirkland	1303980	248755
150517	3	Commercial	Burien	1266240	175164
150518	3	Commercial	Burien	1266400	175163
150519	3	Commercial	Burien	1266550	175165
150520	20	Parking	Burien	1266610	175020
150521	20	Parking	Burien	1266550	175021
150522	20	Parking	Burien	1266490	175021
150523	3	Commercial	Burien	1266430	175021
150524	20	Parking	Burien	1266370	175021
150525	3	Commercial	Burien	1266310	175022
150526	3	Commercial	Burien	1266230	175027
150527	14	Multi-Family Residential	Burien	1265710	175169
150528	26	Vacant Developable	Burien	1265860	175168
150529	3	Commercial	Burien	1266020	175162
150530	3	Commercial	Burien	1266070	175017
150531	28	Warehousing	Burien	1266010	175023
150532	28	Warehousing	Burien	1265950	175023
150533	14	Multi-Family Residential	Burien	1265890	175024
150534	24	Single Family Residential	Burien	1265830	175024
150535	24	Single Family Residential	Burien	1265740	175025
150536	24	Single Family Residential	Burien	1265700	174839
150537	24	Single Family Residential	Burien	1265760	174838
150538	14	Multi-Family Residential	Burien	1265820	174837
150539	14	Multi-Family Residential	Burien	1265880	174837
150540	14	Multi-Family Residential	Burien	1265940	174836
150541	14	Multi-Family Residential	Burien	1265940	174693
150542	14	Multi-Family Residential	Burien	1265880	174693
150543	14	Multi-Family Residential	Burien	1265820	174694
150544	24	Single Family Residential	Burien	1265760	174694
150545	24	Single Family Residential	Burien	1265700	174694
150546	3	Commercial	Burien	1266130	174865
150547	3	Commercial	Burien	1266140	174802
150548	3	Commercial	Burien	1266190	174685
150549	3	Commercial	Burien	1266120	174692
150550	2	Civic and Quasi-Public	Burien	1266060	174764
150551	3	Commercial	Burien	1266290	174809
150552	3	Commercial	Burien	1266280	174871
150553	28	Warehousing	Burien	1266360	174834
150554	20	Parking	Burien	1266430	174834
150555	24	Single Family Residential	Burien	1266490	174834
150556	14	Multi-Family Residential	Burien	1266580	174833
150557	20	Parking	Burien	1266570	174691
150558	3	Commercial	Burien	1266400	174694
150559	3	Commercial	Burien	1266440	174507
150560	18	Office	Burien	1266570	174503
150561	3	Commercial	Burien	1266570	174361
150562	3	Commercial	Burien	1266460	174368
150563	28	Warehousing	Burien	1266090	174505
150564	3	Commercial	Burien	1266220	174501
150565	3	Commercial	Burien	1266310	174318
150566	3	Commercial	Burien	1266270	174370
150567	24	Single Family Residential	Burien	1266170	174364
150568	18	Office	Burien	1266110	174364
150569	3	Commercial	Burien	1266050	174364
150570	24	Single Family Residential	Burien	1265700	174508
150571	24	Single Family Residential	Burien	1265760	174506
150572	24	Single Family Residential	Burien	1265820	174507
150573	26	Vacant Developable	Burien	1265860	174506
150574	14	Multi-Family Residential	Burien	1265940	174537
150575	26	Vacant Developable	Burien	1265890	174506
150576	24	Single Family Residential	Burien	1265940	174474
150577	14	Multi-Family Residential	Burien	1265930	174365
150578	24	Single Family Residential	Burien	1265870	174365
150579	14	Multi-Family Residential	Burien	1265810	174365
150580	2	Civic and Quasi-Public	Burien	1265750	174366
150581	24	Single Family Residential	Burien	1265690	174365
150582	24	Single Family Residential	Burien	1265690	174179
150583	24	Single Family Residential	Burien	1265750	174179
150584	14	Multi-Family Residential	Burien	1265810	174178
150585	26	Vacant Developable	Burien	1265870	174178
150586	24	Single Family Residential	Burien	1265930	174178
150587	2	Civic and Quasi-Public	Burien	1265930	174036
150588	18	Office	Burien	1265870	174036
150589	14	Multi-Family Residential	Burien	1265810	174036
150590	14	Multi-Family Residential	Burien	1265750	174036
150591	24	Single Family Residential	Burien	1265690	174037
150592	28	Warehousing	Burien	1266080	174177
150593	26	Vacant Developable	Burien	1266170	174177
150594	3	Commercial	Burien	1266250	174177
150595	3	Commercial	Burien	1266360	174171
150596	3	Commercial	Burien	1266290	174034
150597	3	Commercial	Burien	1266230	174034
150598	3	Commercial	Burien	1266170	174035
150599	18	Office	Burien	1266110	174035
150600	18	Office	Burien	1266050	174035
150601	18	Office	Burien	1266560	174121
150602	3	Commercial	Burien	1266390	174037
150603	24	Single Family Residential	Burien	1265410	175170
150604	14	Multi-Family Residential	Burien	1265470	175170
150605	14	Multi-Family Residential	Burien	1265530	175170
150606	24	Single Family Residential	Burien	1265590	175169
150607	24	Single Family Residential	Burien	1265650	175169
150608	24	Single Family Residential	Burien	1265650	175026
150609	24	Single Family Residential	Burien	1265590	175027
150610	14	Multi-Family Residential	Burien	1265530	175027
150611	14	Multi-Family Residential	Burien	1265470	175028
150612	24	Single Family Residential	Burien	1265400	175028
150613	24	Single Family Residential	Burien	1265400	174842
150614	24	Single Family Residential	Burien	1265460	174841
150615	24	Single Family Residential	Burien	1265520	174840
150616	24	Single Family Residential	Burien	1265580	174840
150617	24	Single Family Residential	Burien	1265640	174839
150618	24	Single Family Residential	Burien	1265640	174694
150619	26	Vacant Developable	Burien	1265570	174695
150620	26	Vacant Developable	Burien	1265600	174695
150621	24	Single Family Residential	Burien	1265520	174695
150622	26	Vacant Developable	Burien	1265450	174695
150623	26	Vacant Developable	Burien	1265480	174695
150624	24	Single Family Residential	Burien	1265400	174696
150625	24	Single Family Residential	Burien	1265410	174549
150626	24	Single Family Residential	Burien	1265410	174507
150627	24	Single Family Residential	Burien	1265410	174466
150628	26	Vacant Developable	Burien	1265470	174508
150629	26	Vacant Developable	Burien	1265500	174508
150630	26	Vacant Developable	Burien	1265530	174509
150631	24	Single Family Residential	Burien	1265580	174508
150632	24	Single Family Residential	Burien	1265640	174507
150633	14	Multi-Family Residential	Burien	1265630	174366
150634	14	Multi-Family Residential	Burien	1265480	174367
150635	24	Single Family Residential	Burien	1265390	174180
150636	24	Single Family Residential	Burien	1265450	174180
150637	24	Single Family Residential	Burien	1265510	174180
150638	14	Multi-Family Residential	Burien	1265570	174179
150639	14	Multi-Family Residential	Burien	1265630	174179
150640	24	Single Family Residential	Burien	1265630	174037
150641	24	Single Family Residential	Burien	1265570	174037
150642	24	Single Family Residential	Burien	1265500	174064
150643	24	Single Family Residential	Burien	1265520	174015
150644	14	Multi-Family Residential	Burien	1265450	174038
150645	24	Single Family Residential	Burien	1265390	174038
150646	17	No Land Use Code	Burien	1265490	173985
150930	3	Commercial	Renton	1300240	175793
152109	8	Group Quarters	Kent	1294940	142633
152110	19	Park and Open Space	Kent	1294920	142088
152141	24	Single Family Residential	Kent	1294930	142211
152143	24	Single Family Residential	Kent	1294930	142273
152145	24	Single Family Residential	Kent	1294930	142334
152156	24	Single Family Residential	Kent	1294930	142393
152157	24	Single Family Residential	Kent	1294940	142453
152160	8	Group Quarters	Kent	1295060	142487
152185	24	Single Family Residential	Kent	1294940	142149
152194	24	Single Family Residential	Kent	1295320	142581
152287	2	Civic and Quasi-Public	Kent	1295190	142768
152741	3	Commercial	Burien	1269150	176111
152743	14	Multi-Family Residential	Burien	1267790	175385
152744	3	Commercial	Burien	1268790	175571
152745	2	Civic and Quasi-Public	Burien	1267520	176100
152747	26	Vacant Developable	Burien	1266940	174471
152748	3	Commercial	Burien	1267120	174101
152749	2	Civic and Quasi-Public	Burien	1269070	174770
152750	3	Commercial	Burien	1267670	174899
152751	3	Commercial	Burien	1267920	175030
152752	18	Office	Burien	1268560	174408
152753	7	Government	Burien	1266420	176098
152758	7	Government	Burien	1267460	175588
152759	2	Civic and Quasi-Public	Burien	1267760	175678
152778	24	Single Family Residential	Burien	1268340	175802
152781	26	Vacant Developable	Burien	1268860	176480
152788	26	Vacant Developable	Burien	1268560	174242
152789	3	Commercial	Burien	1268160	174218
152794	3	Commercial	Burien	1269090	176478
152797	18	Office	Burien	1268390	174260
152799	3	Commercial	Burien	1267040	174102
152801	3	Commercial	Burien	1269030	174020
152802	3	Commercial	Burien	1268880	174184
152803	3	Commercial	Burien	1268800	174108
152804	3	Commercial	Burien	1268690	174109
152814	26	Vacant Developable	Burien	1268070	175704
152815	20	Parking	Burien	1267160	174115
152821	3	Commercial	Burien	1269150	176386
152822	3	Commercial	Burien	1266770	174018
152824	26	Vacant Developable	Burien	1268770	174690
152827	3	Commercial	Burien	1269170	174034
152828	3	Commercial	Burien	1269140	176319
152829	3	Commercial	Burien	1266800	174017
152830	3	Commercial	Burien	1266740	174018
152831	3	Commercial	Burien	1267060	174362
152832	3	Commercial	Burien	1269010	174352
152834	3	Commercial	Burien	1266910	174087
152836	20	Parking	Burien	1268710	174378
152837	24	Single Family Residential	Burien	1267560	176500
152838	24	Single Family Residential	Burien	1267410	176502
152839	26	Vacant Developable	Burien	1267520	176342
152844	24	Single Family Residential	Burien	1267650	176417
152846	3	Commercial	Burien	1266130	176001
152847	26	Vacant Developable	Burien	1266750	174102
152848	2	Civic and Quasi-Public	Burien	1267840	176240
152849	28	Warehousing	Burien	1268970	174175
152851	7	Government	Burien	1266790	174187
152852	24	Single Family Residential	Burien	1268140	175808
152856	3	Commercial	Burien	1266710	174018
152857	20	Parking	Burien	1266120	176076
152860	25	Transportation, Communication, Utilities	Burien	1266780	174431
152868	3	Commercial	Burien	1268250	174481
152869	3	Commercial	Burien	1266160	176446
152877	20	Parking	Burien	1268840	174756
152880	26	Vacant Developable	Burien	1267230	174135
152883	18	Office	Burien	1267150	174031
152885	3	Commercial	Burien	1269220	175798
152886	3	Commercial	Burien	1269190	174479
152887	26	Vacant Developable	Burien	1268710	174788
152888	26	Vacant Developable	Burien	1268670	174685
152889	14	Multi-Family Residential	Burien	1266610	175987
152890	14	Multi-Family Residential	Burien	1266630	176141
152891	14	Multi-Family Residential	Burien	1266630	176064
152892	26	Vacant Developable	Burien	1268710	174859
152894	24	Single Family Residential	Burien	1268360	175696
152895	3	Commercial	Burien	1266270	176109
152896	24	Single Family Residential	Burien	1268410	175801
152902	26	Vacant Developable	Burien	1266930	174335
152904	3	Commercial	Burien	1267070	174497
152905	18	Office	Burien	1268820	176157
152914	14	Multi-Family Residential	Burien	1266590	176244
152915	26	Vacant Developable	Burien	1266400	176385
152920	18	Office	Burien	1266170	176193
152921	19	Park and Open Space	Burien	1267710	174164
152922	8	Group Quarters	Burien	1267860	174459
152923	3	Commercial	Burien	1269140	175750
152924	7	Government	Burien	1267190	174430
152927	26	Vacant Developable	Burien	1266370	176315
152928	24	Single Family Residential	Burien	1267490	176501
152931	26	Vacant Developable	Burien	1269090	175063
152933	3	Commercial	Burien	1269130	174992
